Contrast,Correlation,Energy,Homogeneity,edge_pixels,edge_ratio,label
0.5376501337788988,0.3824910917313122,0.695110791817946,0.6152353316209034,0.5670289855072465,0.7419443001995136,sedang
0.2289001946935005,0.7720344081932122,0.5957488558831088,0.5723835884104123,0.5652173913043478,0.7408510754598377,sedang
0.4511829462192502,0.5171272106139266,0.734254647069287,0.5984909544766364,0.5190217391304347,0.7133291426384979,tinggi
0.3735895891452818,0.6218554473339193,0.3925727163812222,0.289842420338946,0.6965579710144928,0.8191259668206292,tinggi
0.5576447303315192,0.3979904725485834,0.5020887317278024,0.4833159275377205,0.2789855072463768,0.5702533548334199,rendah
0.112277179911107,0.8789045562529072,0.4648945429711322,0.6078308382915996,0.5389492753623187,0.725190631063981,rendah
0.1221203657797541,0.9011970354758478,0.4067382977911702,0.6264247379150909,0.4266304347826087,0.6582579463773266,rendah
0.5711283078163042,0.4847406926043351,0.0833130563945001,0.0577911401342579,0.5643115942028986,0.7403044630899998,sedang
0.616487560348418,0.2773970926195677,0.5809848081909355,0.4936364773336841,0.4818840579710145,0.6911913416600618,rendah
0.5346520920068872,0.2225240975693498,0.7583515576852484,0.8006221715794659,0.4456521739130435,0.6696001530514637,sedang
0.3984276483674089,0.544556481787895,0.7052988238923756,0.602475331063328,0.4284420289855072,0.6593238404985106,sedang
0.5983517644244244,0.281595243950834,0.5564499549301587,0.6114481418003503,0.5625000000000001,0.7392385689688158,sedang
0.1801546426869151,0.7799915578522576,0.5218411080085641,0.6387747045918939,0.5778985507246376,0.748421656782093,sedang
0.2092183646998011,0.8005926927649529,0.6984279762333578,0.6808499605716278,0.4719202898550724,0.6852605974473204,tinggi
0.1790880694410501,0.8011316353593703,0.5111277605302114,0.7249663696632105,0.5235507246376813,0.7160348738691957,sedang
0.0,0.9999999999999982,0.7624167502663539,0.8111327233364243,0.0153985507246376,0.4131569597419989,rendah
0.5379165009032548,0.4613181700316229,0.4276636970267891,0.3465132731271225,0.6476449275362318,0.7899915275082676,sedang
0.0,0.9999999999999982,0.7624167502663539,0.8111327233364243,0.0,0.4039738719287217,rendah
0.2565308124774218,0.7530346755702606,0.6080977432460912,0.5670393250828667,0.4365942028985506,0.6641886905900681,sedang
0.5376501337788988,0.3824910917313122,0.695110791817946,0.6152353316209034,0.5652173913043478,0.7408510754598377,sedang
0.5220845964801978,0.4778259736394137,0.5334844543586073,0.4203797411261565,0.6005434782608695,0.7619229823170899,tinggi
0.5346520920068872,0.2225240975693498,0.7583515576852484,0.8006221715794659,0.4583333333333333,0.6771434037552271,sedang
0.2333594504048351,0.7344328703288436,0.7367274696197512,0.7717305233274718,0.5652173913043478,0.7408510754598377,sedang
0.5073296990382922,0.5481357344447222,0.3504080350318972,0.2899913892714778,0.6512681159420289,0.7921506463691275,sedang
0.197323660974307,0.7867977455199959,0.6588880372218959,0.7071251362949784,0.4719202898550724,0.6852605974473204,sedang
0.1707332865983825,0.83833645145552,0.6956065672730389,0.6286380733322829,0.5942028985507247,0.7581240263467163,tinggi
0.3735895891452818,0.6218554473339193,0.3925727163812222,0.289842420338946,0.6965579710144928,0.8191259668206292,tinggi
0.1577186748272388,0.8179271153747028,0.2624713255276738,0.4114553186129619,0.9166666666666666,0.9503129355817322,tinggi
0.5204293150645585,0.3528080018889721,0.715711858503358,0.6601114506383592,0.4945652173913043,0.6987345923638252,sedang
0.2565308124774218,0.7530346755702606,0.6080977432460912,0.5670393250828667,0.4429347826086957,0.6679603159419498,sedang
0.6177386265841018,0.4903104056714138,0.2621291234726204,0.0560730112217715,0.9954710144927535,0.9972942687693024,tinggi
0.4484545858169205,0.3653939498835949,0.7613418709547997,0.7691330561128957,0.1331521739130434,0.4833419880291891,sedang
0.4826455680990874,0.4664230713716488,0.2143277144924695,0.2118821343592181,0.8632246376811595,0.9184727650386728,tinggi
0.2603896987854274,0.740530416466493,0.5926420673554897,0.5964963113691297,0.6141304347826088,0.7700128453906913,sedang
0.5860035000885643,0.4202521523667908,0.5550154151396818,0.5000003079407431,0.6992753623188407,0.8207658039301431,tinggi
0.4705423124177039,0.5133536194350636,0.4107489881973087,0.4644418253632025,0.5516304347826088,0.7327612123862364,sedang
0.290510296807854,0.6517937733074621,0.7198129967926121,0.5866702125285421,0.0036231884057971,0.4061329907895815,rendah
0.4821122201012418,0.5673020721405262,0.4328426016200719,0.2911089169937551,0.7237318840579711,0.8353330235863239,tinggi
0.2510353641023777,0.7577194659973454,0.4723881826860765,0.5039963371967833,0.6476449275362318,0.7899915275082676,sedang
0.518655948315449,0.425663711233442,0.284464632072849,0.4138074370139524,0.7137681159420289,0.8294022793735822,sedang
0.6541308815119244,0.2994378454478461,0.4491614415242431,0.3493430889698512,0.7047101449275363,0.8239908169121869,sedang
0.4690734879891137,0.520606378856721,0.5510935370802503,0.431692076954862,0.6005434782608695,0.7619229823170899,sedang
0.616487560348418,0.2773970926195677,0.5809848081909355,0.4936364773336841,0.4782608695652174,0.6890322227992021,rendah
0.6541308815119244,0.2994378454478461,0.4491614415242431,0.3493430889698512,0.7074275362318841,0.8256033234032086,sedang
0.424582444982607,0.4058687107518874,0.8463833411669519,0.8346825266586659,0.2934782608695653,0.5788898302768591,sedang
0.5251090294649914,0.4193335708357235,0.6202475016522513,0.5242302212787688,0.4719202898550724,0.6852605974473204,sedang
0.5204293150645585,0.3528080018889721,0.715711858503358,0.6601114506383592,0.4981884057971014,0.7008937112246851,sedang
0.7345375418684318,0.1924447978571155,0.4301936084828561,0.4866480393330743,0.6431159420289855,0.7872857962775698,sedang
0.4062933345248249,0.5967709570684772,0.6595640600851738,0.5169588212965515,0.4764492753623187,0.6879389980595261,tinggi
0.4469675944139502,0.5732383027088535,0.512065209344037,0.3890938869491052,0.3831521739130435,0.6323485200470088,sedang
0.5666119734354644,0.4489346420927926,0.5445158137107278,0.2459384027252937,0.7735507246376813,0.8650140752685234,sedang
0.5983517644244244,0.281595243950834,0.5564499549301587,0.6114481418003503,0.5625000000000001,0.7392385689688158,sedang
0.3819100634113331,0.6413873697761812,0.3887300726870855,0.3913522472955986,0.8378623188405797,0.903358933012654,tinggi
0.5576447303315192,0.3979904725485834,0.5020887317278024,0.4833159275377205,0.2726449275362318,0.5664817294815382,rendah
0.6374756939999027,0.2822416009025428,0.4201676737640358,0.3679111374122445,0.5253623188405797,0.7171007679903797,rendah
0.6522947896012731,0.2454033786529965,0.6156618555256781,0.5307712233907083,0.5289855072463768,0.7192598868512395,sedang
0.2018811165471555,0.8011345646449062,0.2206930301440905,0.3688152102827153,0.2916666666666666,0.5778239361556753,rendah
0.5363359741321927,0.4178327697656225,0.4444618744944755,0.3887421445932073,0.4221014492753624,0.6555522151466289,rendah
0.3015182557838798,0.7352290554820744,0.6344732641306496,0.4693149455207006,0.7572463768115941,0.8553117057039,tinggi
0.1619032778009024,0.8584505429576783,0.5518005287032359,0.5779734706575024,0.3804347826086957,0.6307360135559869,sedang
0.7189807198074402,0.1627815814707727,0.5515899950621215,0.5704569612769941,0.4384057971014493,0.6652819153297439,rendah
0.1114941587653626,0.8988798280057413,0.5424748561013821,0.6174643377519153,0.4610507246376812,0.6787832408647408,rendah
0.5464562063601351,0.4368488824669452,0.4304561975272101,0.4381567987770989,0.4447463768115941,0.6690535406816256,rendah
0.7211239317849754,0.3159561332384637,0.232136638790708,0.2250081631629026,0.4882246376811595,0.6949629670119435,rendah
0.5941927547896676,0.3362823800768719,0.3279759916134743,0.4295177969167678,0.5271739130434782,0.7181939927300556,rendah
0.5464562063601351,0.4368488824669452,0.4304561975272101,0.4381567987770989,0.4429347826086957,0.6679603159419498,rendah
0.5346520920068872,0.2225240975693498,0.7583515576852484,0.8006221715794659,0.4583333333333333,0.6771434037552271,sedang
0.8342511542473098,0.1216852818786105,0.2230653047778545,0.1556778662955906,0.7355072463768116,0.8423569925387413,sedang
0.4172010682671936,0.6665001116731109,0.3103038982394839,0.209838114128896,0.9954710144927535,0.9972942687693024,tinggi
0.2505541234060474,0.7874252003308317,0.4817257445718041,0.459452543956008,0.7210144927536232,0.8337205170953018,tinggi
0.259280285849977,0.7702465793317845,0.3993751241842229,0.4968760711170858,0.6730072463768116,0.8051053595342863,sedang
0.4831168046845261,0.5252106592172812,0.3664247566763201,0.4085747141347582,0.2735507246376812,0.5670283418513761,sedang
0.5493683232533222,0.5398192863575542,0.485670006579241,0.4708218341706747,0.8523550724637682,0.9119954084560936,tinggi
0.3010682549184936,0.7062153609088551,0.3861426554841767,0.4719130132501927,0.7300724637681159,0.8391046489382056,tinggi
0.0561579844282024,0.9556199829480628,0.4386386797871786,0.5863069392832809,0.697463768115942,0.8196725791904671,tinggi
0.5941927547896676,0.3362823800768719,0.3279759916134743,0.4295177969167678,0.4972826086956522,0.700374429473339,rendah
0.4525702647627841,0.4245169931369954,0.9745732361712632,0.7571921575236473,0.3985507246376812,0.641531607860286,tinggi
0.4581757583576366,0.5133211143881997,0.8331992446043941,0.6772827761915394,0.5643115942028986,0.7403044630899998,tinggi
0.5802987018837559,0.4079481912717089,0.5006220516588833,0.4234372669716091,0.4628623188405797,0.6798491349859248,rendah
0.5220845964801978,0.4778259736394137,0.5334844543586073,0.4203797411261565,0.6005434782608695,0.7619229823170899,tinggi
0.7293625319164896,0.2335549262415011,0.2894443635824775,0.20160665047662,0.8532608695652174,0.9125420208259314,tinggi
0.5251090294649914,0.4193335708357235,0.6202475016522513,0.5242302212787688,0.4746376811594203,0.6868731039383421,sedang
0.4165208501014712,0.5931036198467705,0.3602541900789973,0.3865653014856978,0.878623188405797,0.9276558528519502,tinggi
0.3848350690363441,0.6336683268207306,0.2270061502673162,0.2297203052091383,0.4873188405797101,0.6944163546421056,rendah
0.4407036707476484,0.5779772364814253,0.4825938525669517,0.3252982756833287,0.6503623188405797,0.7916040339992894,rendah
0.1851462030225672,0.8294019052177131,0.5893114622706772,0.6809718189523846,0.7001811594202899,0.8212850856814891,tinggi
0.1168988336434198,0.8686335689084519,0.6074522006179297,0.6769969324346832,0.4166666666666666,0.6523272021645851,rendah
0.2962047840272033,0.6753635374375957,0.3335019339147944,0.5781968514084497,0.7128623188405797,0.8288556670037444,sedang
0.2733679152328976,0.7142628141650516,0.8629027189420242,0.7919396805845444,0.5697463768115941,0.7435568066905355,tinggi
0.4055121546264839,0.643402536880016,0.5092610792584633,0.5498557217734508,0.6177536231884059,0.7721719642515511,tinggi
0.1577186748272388,0.8179271153747028,0.2624713255276738,0.4114553186129619,0.930253623188406,0.9584301292738256,tinggi
0.7733483366355082,0.214980073806517,0.317825093932802,0.1665705899538636,0.6865942028985507,0.8131952226078878,tinggi
0.3766795091627222,0.6153947027853253,0.5815264750736304,0.4647599193242016,0.6485507246376813,0.7905108092596136,tinggi
0.4965226815288884,0.5288753344893689,0.2038867935018338,0.335435940313225,0.5443840579710145,0.7284429746645167,rendah
0.0687101976014438,0.8898755261086944,0.8804651456881825,1.0,0.2943840579710145,0.5794364426466971,sedang
0.6515749846163779,0.3418308147004563,0.6926219309444672,0.443654099681952,0.6865942028985507,0.8131952226078878,sedang
0.51424702003314,0.4183460351978052,0.5996319960705101,0.5166498557722878,0.4148550724637682,0.6512339774249092,rendah
0.5146601959504589,0.4973430769813109,0.4012234412853175,0.3729078288489891,0.703804347826087,0.8234442045423489,tinggi
0.1883130871814688,0.7730108164883394,0.639785291367243,0.767582959795007,0.5190217391304347,0.7133291426384979,sedang
0.112277179911107,0.8789045562529072,0.4648945429711322,0.6078308382915996,0.5307971014492753,0.7203531115909153,rendah
0.8342511542473098,0.1216852818786105,0.2230653047778545,0.1556778662955906,0.7291666666666666,0.8385580365683677,sedang
0.765151962444445,0.2193556506171479,0.4335893656565268,0.3858954117086277,0.4574275362318841,0.676624122003881,rendah
0.1897023697222331,0.7880166546829752,0.5813280254023958,0.7300178808604532,0.4429347826086957,0.6679603159419498,sedang
0.2752706602995513,0.6875247115176482,0.6055347679072121,0.6869467241908005,0.5815217391304347,0.7505807756429529,sedang
0.5761325727590393,0.3064739286715063,0.5980608870928954,0.598176077399426,0.5199275362318841,0.7138757550083359,sedang
0.6133310485498888,0.4162386278039509,0.3591752963271517,0.427413876562273,0.4184782608695653,0.653393096285769,rendah
0.1595198444121394,0.8514560010170182,0.2918026474515294,0.4613096737909199,0.4574275362318841,0.676624122003881,rendah
0.1897023697222331,0.7880166546829752,0.5813280254023958,0.7300178808604532,0.447463768115942,0.6706660471726476,sedang
0.3015182557838798,0.7352290554820744,0.6344732641306496,0.4693149455207006,0.7545289855072465,0.8536991992128783,tinggi
0.9635857728531636,0.0890207556127542,0.4829253933580997,0.449504640663914,0.7355072463768116,0.8423569925387413,tinggi
0.6126181175552997,0.3422672716556523,0.4254461471204944,0.4510554790801677,0.3378623188405797,0.6053458689770149,rendah
0.7051226326008079,0.2260106992300539,0.521455430210974,0.4783998226783925,0.6277173913043478,0.7781027084642926,sedang
0.1189378923928372,0.8923604437941055,0.4839628279699095,0.5932616244852618,0.4574275362318841,0.676624122003881,rendah
0.1114941587653626,0.8988798280057413,0.5424748561013821,0.6174643377519153,0.4628623188405797,0.6798491349859248,rendah
0.5186911775157669,0.484641833678447,0.4052543225874743,0.3196869586855779,0.4121376811594203,0.6496214709338872,rendah
0.506179042161006,0.3474544780625503,0.8596352376175744,0.7191264448006578,0.3958333333333333,0.6398917707507722,sedang
0.8030098503053589,0.1655354917238032,0.1759716539342317,0.181980757637346,0.2916666666666666,0.5778239361556753,rendah
0.2896079628303705,0.7254927823937667,0.4382472443891529,0.5322692229790906,0.7056159420289855,0.8245374292820248,tinggi
0.8568124496802428,0.1673467204001095,0.3846133620481282,0.246155626294815,0.4610507246376812,0.6787832408647408,rendah
0.7293625319164896,0.2335549262415011,0.2894443635824775,0.20160665047662,0.8596014492753624,0.9163136461778132,tinggi
0.6026445713704934,0.3171408328499527,0.4592894806509822,0.5266856982937647,0.5398550724637682,0.725737243433819,sedang
0.7733483366355082,0.214980073806517,0.317825093932802,0.1665705899538636,0.6865942028985507,0.8131952226078878,tinggi
0.1619032778009024,0.8584505429576783,0.5518005287032359,0.5779734706575024,0.3831521739130435,0.6323485200470088,sedang
0.4156527633256905,0.530652816128514,0.6872496937912924,0.5037658808636714,0.3867753623188407,0.6345076389078685,rendah
0.506179042161006,0.3474544780625503,0.8596352376175744,0.7191264448006578,0.3894927536231883,0.6361201453988905,sedang
0.8670274447745464,0.1074073937637454,0.2102263062274083,0.0,0.891304347826087,0.9351991035557136,tinggi
0.1851462030225672,0.8294019052177131,0.5893114622706772,0.6809718189523846,0.7028985507246376,0.8229249227910028,tinggi
0.6302560401814197,0.273721258114433,0.5701620617696026,0.4792120485576188,0.4166666666666666,0.6523272021645851,rendah
0.0798154971901951,0.9356393209580194,0.4466975132437785,0.515896226634645,0.4157608695652174,0.6517805897947472,rendah
0.5060639028233811,0.5487386393154683,0.4354383093917811,0.1602284252898833,0.7980072463768116,0.8796086255431961,tinggi
0.6177386265841018,0.4903104056714138,0.2621291234726204,0.0560730112217715,0.992753623188406,0.9956817622782804,tinggi
0.6492499801452157,0.2603371154681628,0.3044607741896907,0.1944593956472609,0.858695652173913,0.9157670338079752,tinggi
0.1885083207811407,0.8492087751219355,0.3633958275540703,0.5735848723393229,0.782608695652174,0.8704255377299189,tinggi
0.2505541234060474,0.7874252003308317,0.4817257445718041,0.459452543956008,0.7228260869565218,0.834786411216486,tinggi
0.1633409851483757,0.7972095254516045,0.5840794153991418,0.6730800876461309,0.5960144927536232,0.7592172510863922,rendah
0.6843158004436425,0.1108299405930868,0.7227889054130294,0.558306208651679,0.5244565217391305,0.7165541556205417,rendah
0.5493683232533222,0.5398192863575542,0.485670006579241,0.4708218341706747,0.8532608695652174,0.9125420208259314,tinggi
0.1102979617022994,0.8980538440650481,0.5172689696996216,0.5111961063199502,0.433876811594203,0.6625761840990463,rendah
0.4484545858169205,0.3653939498835949,0.7613418709547997,0.7691330561128957,0.1358695652173913,0.484954494520211,sedang
0.5146601959504589,0.4973430769813109,0.4012234412853175,0.3729078288489891,0.7101449275362318,0.8272431605127226,tinggi
0.4831168046845261,0.5252106592172812,0.3664247566763201,0.4085747141347582,0.2735507246376812,0.5670283418513761,sedang
0.0687101976014438,0.8898755261086944,0.8804651456881825,1.0,0.2952898550724637,0.5799830550165351,sedang
0.1790880694410501,0.8011316353593703,0.5111277605302114,0.7249663696632105,0.5425724637681159,0.7273497499248409,sedang
0.7824055553625657,0.1055999153922311,0.3145886131804811,0.2292251416789845,0.6485507246376813,0.7905108092596136,tinggi
0.2485027282990275,0.7407341468492223,0.4944263529185129,0.5242145852875577,0.7019927536231884,0.8223783104211648,sedang
0.4165208501014712,0.5931036198467705,0.3602541900789973,0.3865653014856978,0.8768115942028986,0.9265626281122744,tinggi
0.290510296807854,0.6517937733074621,0.7198129967926121,0.5866702125285421,0.0153985507246376,0.4131569597419989,rendah
0.5576447303315192,0.3979904725485834,0.5020887317278024,0.4833159275377205,0.2780797101449276,0.569706742463582,rendah
0.6845891643081309,0.367524504200718,0.5924184577559366,0.2987326046909579,0.7509057971014493,0.8515400803520183,tinggi
0.7833537977753068,0.2621508874927247,0.2013526903225191,0.1137706520799444,0.8903985507246376,0.9346798218043676,sedang
0.5376501337788988,0.3824910917313122,0.695110791817946,0.6152353316209034,0.5670289855072465,0.7419443001995136,sedang
0.6413376490535805,0.2150585310886068,0.5395056206586197,0.4717642837258307,0.378623188405797,0.629642788816311,sedang
0.4705423124177039,0.5133536194350636,0.4107489881973087,0.4644418253632025,0.5516304347826088,0.7327612123862364,sedang
0.5073296990382922,0.5481357344447222,0.3504080350318972,0.2899913892714778,0.6530797101449276,0.7932165404903113,sedang
0.2285431768219849,0.7690803572288569,0.267078889801402,0.3603482891239462,0.7355072463768116,0.8423569925387413,sedang
0.3848350690363441,0.6336683268207306,0.2270061502673162,0.2297203052091383,0.4746376811594203,0.6868731039383421,rendah
0.7211239317849754,0.3159561332384637,0.232136638790708,0.2250081631629026,0.4882246376811595,0.6949629670119435,rendah
0.7636938172507942,0.1387498188010756,0.3366383442600718,0.3432290517129637,0.6449275362318841,0.7883516903987539,tinggi
0.2018811165471555,0.8011345646449062,0.2206930301440905,0.3688152102827153,0.2916666666666666,0.5778239361556753,rendah
0.7833537977753068,0.2621508874927247,0.2013526903225191,0.1137706520799444,0.8976449275362318,0.9389980595260872,sedang
0.4525702647627841,0.4245169931369954,0.9745732361712632,0.7571921575236473,0.3985507246376812,0.641531607860286,tinggi
0.2696501912258179,0.6956794418089363,0.3565806463628096,0.3895146490051591,0.865036231884058,0.9195386591598568,tinggi
0.576817639542924,0.3190778311002997,0.2159184312642317,0.2575188345551993,0.7210144927536232,0.8337205170953018,tinggi
0.5619726437280793,0.4076522119787196,0.3159397357231182,0.3732637270339847,0.6050724637681159,0.7646013829292958,tinggi
0.5612223967861151,0.3801165173448257,0.542596570396503,0.4575883681637354,0.2817028985507247,0.5718658613244417,rendah
0.1631939308557591,0.8389329648584845,0.4990465774831669,0.5873682140941359,0.4202898550724637,0.6544863210254449,rendah
0.2376446468616368,0.7706252608844846,0.7253564565091839,0.59795850058536,0.6929347826086957,0.8169668479597695,sedang
0.7833537977753068,0.2621508874927247,0.2013526903225191,0.1137706520799444,0.891304347826087,0.9351991035557136,sedang
0.5860035000885643,0.4202521523667908,0.5550154151396818,0.5000003079407431,0.703804347826087,0.8234442045423489,tinggi
0.5186911775157669,0.484641833678447,0.4052543225874743,0.3196869586855779,0.4157608695652174,0.6517805897947472,rendah
0.5761325727590393,0.3064739286715063,0.5980608870928954,0.598176077399426,0.5090579710144928,0.7073710678072646,sedang
0.3062571356008746,0.7112177972037852,0.5881037928795116,0.4264285173121109,0.7717391304347826,0.8639481811473394,sedang
0.2039063659410475,0.766044456395699,0.6340721961943974,0.6303788635725063,0.5887681159420289,0.7548990133646725,tinggi
0.4156527633256905,0.530652816128514,0.6872496937912924,0.5037658808636714,0.378623188405797,0.629642788816311,rendah
0.1624651651335009,0.8361096712263478,0.4660579804053295,0.5730237928601181,0.566123188405797,0.7413976878296756,rendah
0.2456599650580342,0.7271685475754825,0.3864353210329803,0.5473032691315076,0.6449275362318841,0.7883516903987539,tinggi
0.8568124496802428,0.1673467204001095,0.3846133620481282,0.246155626294815,0.4610507246376812,0.6787832408647408,rendah
0.736456980911543,0.3309373567389588,0.4597125035315788,0.3865505750683606,0.6277173913043478,0.7781027084642926,tinggi
0.6845891643081309,0.367524504200718,0.5924184577559366,0.2987326046909579,0.7572463768115941,0.8553117057039,tinggi
0.6958521974244388,0.3412565281527175,0.2356658662548163,0.1265874649422986,0.4447463768115941,0.0,rendah
0.3568846879533689,0.5656237147883143,0.4811586899302309,0.4606767883072642,0.5815217391304347,0.7505807756429529,sedang
0.201953170695541,0.8175205039848574,0.5239548245474346,0.4989683887437319,0.641304347826087,0.786192571537894,rendah
0.4156527633256905,0.530652816128514,0.6872496937912924,0.5037658808636714,0.3813405797101449,0.6312552953073328,rendah
0.4156527633256905,0.530652816128514,0.6872496937912924,0.5037658808636714,0.3813405797101449,0.6312552953073328,rendah
0.3610563408202953,0.641545487176499,0.3672916903527827,0.3820503718649188,0.6865942028985507,0.8131952226078878,tinggi
0.5220845964801978,0.4778259736394137,0.5334844543586073,0.4203797411261565,0.5996376811594203,0.761376369947252,tinggi
0.506179042161006,0.3474544780625503,0.8596352376175744,0.7191264448006578,0.3958333333333333,0.6398917707507722,sedang
0.51424702003314,0.4183460351978052,0.5996319960705101,0.5166498557722878,0.447463768115942,0.6706660471726476,rendah
0.1972443032112215,0.7864703331254663,0.2575593268495861,0.4084333840433896,0.8632246376811595,0.9184727650386728,tinggi
0.765151962444445,0.2193556506171479,0.4335893656565268,0.3858954117086277,0.453804347826087,0.6744650031430212,rendah
0.51551956748853,0.508547197947669,0.3483844572419983,0.2666564013158563,0.8387681159420289,0.903905545382492,tinggi
0.518655948315449,0.425663711233442,0.284464632072849,0.4138074370139524,0.7192028985507247,0.832627292355626,sedang
0.5941927547896676,0.3362823800768719,0.3279759916134743,0.4295177969167678,0.4954710144927535,0.6992812047336632,rendah
0.5251090294649914,0.4193335708357235,0.6202475016522513,0.5242302212787688,0.4746376811594203,0.6868731039383421,sedang
0.5603810694725968,0.4052550827975256,0.5466948505975875,0.4081343803718269,0.7572463768115941,0.8553117057039,sedang
0.6340850982814903,0.3730527322970349,0.3010917366050272,0.3190061330631106,0.5670289855072465,0.7419443001995136,rendah
0.4630323552586211,0.5184094853062415,0.4570236481859133,0.4000324552003782,0.4076086956521739,0.6469157397031895,rendah
0.1457143555063301,0.8105503338611317,1.0,0.879896793257485,0.3985507246376812,0.641531607860286,tinggi
0.5802987018837559,0.4079481912717089,0.5006220516588833,0.4234372669716091,0.4628623188405797,0.6798491349859248,rendah
0.2442798887542869,0.7453781238319213,0.3278293801949488,0.5348248354215226,0.6856884057971014,0.8126486102380497,tinggi
0.1943337820657839,0.7708500233126703,0.2620874502679644,0.4689099807728158,0.720108695652174,0.8331739047254639,tinggi
0.8276987684878117,0.1160256669125257,0.4136253782048964,0.3726656708004618,0.566123188405797,0.7413976878296756,rendah
0.2962047840272033,0.6753635374375957,0.3335019339147944,0.5781968514084497,0.7182971014492753,0.8320806799857882,sedang
0.2896079628303705,0.7254927823937667,0.4382472443891529,0.5322692229790906,0.7119565217391305,0.8283090546339065,tinggi
0.4407036707476484,0.5779772364814253,0.4825938525669517,0.3252982756833287,0.6557971014492753,0.7948290469813332,rendah
0.3076392372767657,0.684322935347959,0.3405888023892718,0.4032661708040255,0.8596014492753624,0.9163136461778132,tinggi
0.7051226326008079,0.2260106992300539,0.521455430210974,0.4783998226783925,0.6313405797101449,0.7802618273251524,sedang
0.5073296990382922,0.5481357344447222,0.3504080350318972,0.2899913892714778,0.6539855072463768,0.7937631528601493,sedang
0.424582444982607,0.4058687107518874,0.8463833411669519,0.8346825266586659,0.2952898550724637,0.5799830550165351,sedang
0.5146601959504589,0.4973430769813109,0.4012234412853175,0.3729078288489891,0.7119565217391305,0.8283090546339065,tinggi
0.5146601959504589,0.4973430769813109,0.4012234412853175,0.3729078288489891,0.7056159420289855,0.8245374292820248,tinggi
0.6555213915509577,0.3490999658554781,0.3193235671891568,0.2399380207108823,0.878623188405797,0.9276558528519502,tinggi
0.4165208501014712,0.5931036198467705,0.3602541900789973,0.3865653014856978,0.8804347826086957,0.928721746973134,tinggi
0.110323493666293,0.8796437886868471,0.7160456085567084,0.6648952588836661,0.3894927536231883,0.6361201453988905,rendah
