Nama_Citra,Label,Contrast,Correlation,Energy,Homogeneity,Edge_Pixels,Edge_Ratio,Prediksi
tinggi_clahe_05_flipV_r90.png,tinggi,303.1767063492063,0.9417498562519752,0.79990088125456,0.850264765011272,1632,0.032237037037037,tinggi
tinggi_clahe_05_orig_r0.png,tinggi,128.53150793650792,0.975293807779659,0.8042179419618438,0.8635793021382285,1632,0.032237037037037,sedang
tinggi_clahe_05_orig_r270.png,tinggi,303.1767063492063,0.9417498562519752,0.79990088125456,0.850264765011272,1628,0.032158024691358,tinggi
tinggi_clahe_06_flipH_r0.png,tinggi,164.4825,0.971794858350405,0.8042948458386266,0.8665024288586382,1570,0.0310123456790123,tinggi
tinggi_clahe_06_flipH_r270.png,tinggi,271.4702777777778,0.953449116286898,0.7998038490357974,0.8556067855685511,1568,0.0309728395061728,tinggi
tinggi_clahe_06_flipV_r0.png,tinggi,164.4825,0.971794858350405,0.8042948458386266,0.8665024288586382,1577,0.0311506172839506,tinggi
tinggi_clahe_06_flipV_r90.png,tinggi,271.4702777777778,0.953449116286898,0.7998038490357974,0.8556067855685511,1568,0.0309728395061728,tinggi
tinggi_clahe_06_orig_r90.png,tinggi,271.4702777777778,0.953449116286898,0.7998038490357974,0.8556067855685511,1577,0.0311506172839506,tinggi
tinggi_clahe_07_flipH_r0.png,tinggi,132.8421626984127,0.974197414293086,0.7890066837667052,0.8567220423267842,1835,0.0362469135802469,tinggi
tinggi_clahe_07_flipH_r270.png,tinggi,269.17678571428576,0.9477315097663338,0.7843710407074601,0.843267413101256,1835,0.0362469135802469,tinggi
tinggi_clahe_07_flipH_r90.png,tinggi,269.17678571428576,0.9477315097663338,0.7843710407074601,0.843267413101256,1828,0.0361086419753086,tinggi
tinggi_clahe_07_flipV_r270.png,tinggi,269.17678571428576,0.9477315097663338,0.7843710407074601,0.843267413101256,1828,0.0361086419753086,tinggi
tinggi_clahe_07_flipV_r90.png,tinggi,269.17678571428576,0.9477315097663338,0.7843710407074601,0.843267413101256,1835,0.0362469135802469,tinggi
tinggi_clahe_07_orig_r0.png,tinggi,132.8421626984127,0.974197414293086,0.7890066837667052,0.8567220423267842,1835,0.0362469135802469,tinggi
tinggi_clahe_07_orig_r270.png,tinggi,269.17678571428576,0.9477315097663338,0.7843710407074601,0.843267413101256,1835,0.0362469135802469,tinggi
tinggi_clahe_07_orig_r90.png,tinggi,269.17678571428576,0.9477315097663338,0.7843710407074601,0.843267413101256,1828,0.0361086419753086,tinggi
tinggi_clahe_08_flipH_r270.png,tinggi,280.2753968253968,0.9421652253994808,0.7886486211066251,0.8527163937175459,1597,0.0315456790123456,tinggi
tinggi_clahe_08_flipH_r90.png,tinggi,280.2753968253968,0.9421652253994808,0.7886486211066251,0.8527163937175459,1584,0.0312888888888888,tinggi
tinggi_clahe_08_flipV_r0.png,tinggi,112.80551587301584,0.9767130051506796,0.7931621325486171,0.8663321304077775,1583,0.0312691358024691,sedang
tinggi_clahe_08_flipV_r270.png,tinggi,280.2753968253968,0.9421652253994808,0.7886486211066251,0.8527163937175459,1584,0.0312888888888888,tinggi
tinggi_clahe_08_flipV_r90.png,tinggi,280.2753968253968,0.9421652253994808,0.7886486211066251,0.8527163937175459,1597,0.0315456790123456,tinggi
tinggi_clahe_08_orig_r0.png,tinggi,112.80551587301584,0.9767130051506796,0.7931621325486171,0.8663321304077775,1597,0.0315456790123456,sedang
tinggi_clahe_08_orig_r270.png,tinggi,280.2753968253968,0.9421652253994808,0.7886486211066251,0.8527163937175459,1598,0.0315654320987654,tinggi
tinggi_clahe_09_flipH_r0.png,tinggi,96.21279761904762,0.979277671992809,0.7818914576230146,0.8611017667387394,1679,0.0331654320987654,tinggi
tinggi_clahe_09_flipH_r90.png,tinggi,219.8621031746032,0.9527528089471036,0.7777067779688822,0.8469978479686274,1682,0.0332246913580246,tinggi
tinggi_clahe_09_flipV_r0.png,tinggi,96.21279761904762,0.979277671992809,0.7818914576230146,0.8611017667387394,1684,0.0332641975308641,tinggi
tinggi_clahe_09_flipV_r270.png,tinggi,219.8621031746032,0.9527528089471036,0.7777067779688822,0.8469978479686274,1682,0.0332246913580246,tinggi
tinggi_clahe_09_flipV_r90.png,tinggi,219.8621031746032,0.9527528089471036,0.7777067779688822,0.8469978479686274,1681,0.0332049382716049,tinggi
tinggi_clahe_09_orig_r0.png,tinggi,96.21279761904762,0.979277671992809,0.7818914576230146,0.8611017667387394,1681,0.0332049382716049,tinggi
tinggi_clahe_09_orig_r90.png,tinggi,219.8621031746032,0.9527528089471036,0.7777067779688822,0.8469978479686274,1684,0.0332641975308641,tinggi
tinggi_clahe_10_flipH_r270.png,tinggi,243.2780158730159,0.9493039702088912,0.7857321020707312,0.842790551589569,1834,0.0362271604938271,tinggi
tinggi_clahe_10_flipV_r0.png,tinggi,120.56107142857144,0.9748641879098506,0.7904561567152796,0.8558045472003943,1834,0.0362271604938271,tinggi
tinggi_clahe_10_flipV_r270.png,tinggi,243.2780158730159,0.9493039702088912,0.7857321020707312,0.842790551589569,1841,0.0363654320987654,tinggi
tinggi_clahe_10_flipV_r90.png,tinggi,243.2780158730159,0.9493039702088912,0.7857321020707312,0.842790551589569,1834,0.0362271604938271,tinggi
tinggi_clahe_10_orig_r270.png,tinggi,243.2780158730159,0.9493039702088912,0.7857321020707312,0.842790551589569,1841,0.0363654320987654,tinggi
tinggi_clahe_10_orig_r90.png,tinggi,243.2780158730159,0.9493039702088912,0.7857321020707312,0.842790551589569,1834,0.0362271604938271,tinggi
tinggi_clahe_11_flipH_r0.png,tinggi,162.56964285714287,0.9660496278922988,0.7903660458259565,0.8561103692684414,1608,0.0317629629629629,tinggi
tinggi_clahe_11_flipH_r270.png,tinggi,286.32452380952384,0.940218897885182,0.7866500717976093,0.8451101059644196,1606,0.0317234567901234,tinggi
tinggi_clahe_11_flipH_r90.png,tinggi,286.32452380952384,0.940218897885182,0.7866500717976093,0.8451101059644196,1602,0.0316444444444444,tinggi
tinggi_clahe_11_flipV_r0.png,tinggi,162.56964285714287,0.9660496278922988,0.7903660458259565,0.8561103692684414,1600,0.0316049382716049,tinggi
tinggi_clahe_11_flipV_r270.png,tinggi,286.32452380952384,0.940218897885182,0.7866500717976093,0.8451101059644196,1602,0.0316444444444444,tinggi
tinggi_clahe_11_flipV_r90.png,tinggi,286.32452380952384,0.940218897885182,0.7866500717976093,0.8451101059644196,1606,0.0317234567901234,tinggi
tinggi_clahe_11_orig_r0.png,tinggi,162.56964285714287,0.9660496278922988,0.7903660458259565,0.8561103692684414,1606,0.0317234567901234,tinggi
tinggi_clahe_11_orig_r270.png,tinggi,286.32452380952384,0.940218897885182,0.7866500717976093,0.8451101059644196,1608,0.0317629629629629,tinggi
tinggi_clahe_12_flipH_r0.png,tinggi,225.5047023809524,0.9570993158922624,0.7812397312250305,0.8412287958665209,1877,0.0370765432098765,tinggi
tinggi_clahe_12_flipH_r270.png,tinggi,313.6810714285715,0.9403250202120736,0.7771908536468071,0.8298163113275354,1870,0.0369382716049382,tinggi
tinggi_clahe_12_flipV_r0.png,tinggi,225.5047023809524,0.9570993158922624,0.7812397312250305,0.8412287958665209,1864,0.0368197530864197,tinggi
tinggi_clahe_12_flipV_r270.png,tinggi,313.6810714285715,0.9403250202120736,0.7771908536468071,0.8298163113275354,1871,0.036958024691358,tinggi
tinggi_clahe_12_flipV_r90.png,tinggi,313.6810714285715,0.9403250202120736,0.7771908536468071,0.8298163113275354,1870,0.0369382716049382,tinggi
tinggi_clahe_12_orig_r0.png,tinggi,225.5047023809524,0.9570993158922624,0.7812397312250305,0.8412287958665209,1870,0.0369382716049382,tinggi
tinggi_clahe_12_orig_r270.png,tinggi,313.6810714285715,0.9403250202120736,0.7771908536468071,0.8298163113275354,1877,0.0370765432098765,tinggi
tinggi_clahe_13_flipH_r270.png,tinggi,267.6861904761904,0.948509347004134,0.8068142762888695,0.849558058150072,1602,0.0316444444444444,tinggi
tinggi_clahe_13_flipV_r90.png,tinggi,267.6861904761904,0.948509347004134,0.8068142762888695,0.849558058150072,1602,0.0316444444444444,tinggi
tinggi_clahe_13_orig_r270.png,tinggi,267.6861904761904,0.948509347004134,0.8068142762888695,0.849558058150072,1603,0.0316641975308642,tinggi
tinggi_clahe_14_flipH_r270.png,tinggi,310.11857142857144,0.9421629617157908,0.7919947491700309,0.8422104133582721,1940,0.0383209876543209,tinggi
tinggi_clahe_14_flipV_r0.png,tinggi,179.28468253968254,0.9665633129700636,0.7958943816046299,0.8534804571845032,1930,0.0381234567901234,tinggi
tinggi_clahe_14_flipV_r270.png,tinggi,310.11857142857144,0.9421629617157908,0.7919947491700309,0.8422104133582721,1930,0.0381234567901234,tinggi
tinggi_clahe_14_flipV_r90.png,tinggi,310.11857142857144,0.9421629617157908,0.7919947491700309,0.8422104133582721,1940,0.0383209876543209,tinggi
tinggi_clahe_14_orig_r0.png,tinggi,179.28468253968254,0.9665633129700636,0.7958943816046299,0.8534804571845032,1940,0.0383209876543209,tinggi
tinggi_clahe_14_orig_r270.png,tinggi,310.11857142857144,0.9421629617157908,0.7919947491700309,0.8422104133582721,1940,0.0383209876543209,tinggi
tinggi_clahe_15_flipH_r270.png,tinggi,196.9888492063492,0.966236864827218,0.797603678260476,0.8405066771985121,1767,0.0349037037037037,tinggi
tinggi_clahe_15_flipH_r90.png,tinggi,196.9888492063492,0.966236864827218,0.797603678260476,0.8405066771985121,1772,0.0350024691358024,tinggi
tinggi_clahe_15_flipV_r0.png,tinggi,124.350753968254,0.9786866977335528,0.8013849973820559,0.8505533074770851,1764,0.0348444444444444,tinggi
tinggi_clahe_15_flipV_r90.png,tinggi,196.9888492063492,0.966236864827218,0.797603678260476,0.8405066771985121,1767,0.0349037037037037,tinggi
tinggi_clahe_15_orig_r0.png,tinggi,124.350753968254,0.9786866977335528,0.8013849973820559,0.8505533074770851,1767,0.0349037037037037,tinggi
tinggi_clahe_15_orig_r270.png,tinggi,196.9888492063492,0.966236864827218,0.797603678260476,0.8405066771985121,1775,0.0350617283950617,tinggi
tinggi_clahe_16_flipV_r270.png,tinggi,245.3054365079365,0.9545154960412806,0.7870792398009787,0.8458248642613655,1856,0.0366617283950617,tinggi
tinggi_clahe_16_orig_r0.png,tinggi,168.0413888888889,0.9688416622293232,0.7907891203341612,0.8556077681082535,1856,0.0366617283950617,tinggi
tinggi_clahe_16_orig_r90.png,tinggi,245.3054365079365,0.9545154960412806,0.7870792398009787,0.8458248642613655,1854,0.0366222222222222,tinggi
tinggi_clahe_17_flipH_r0.png,tinggi,168.2612896825397,0.9731509843330036,0.7862617126809492,0.8438166125203806,1987,0.0392493827160493,tinggi
tinggi_clahe_17_flipH_r270.png,tinggi,233.0910317460317,0.9628063728179124,0.7818952348098687,0.8335574765069574,1982,0.0391506172839506,tinggi
tinggi_clahe_17_flipH_r90.png,tinggi,233.0910317460317,0.9628063728179124,0.7818952348098687,0.8335574765069574,1990,0.0393086419753086,tinggi
tinggi_clahe_17_flipV_r0.png,tinggi,168.2612896825397,0.9731509843330036,0.7862617126809492,0.8438166125203806,1985,0.0392098765432098,tinggi
tinggi_clahe_17_flipV_r90.png,tinggi,233.0910317460317,0.9628063728179124,0.7818952348098687,0.8335574765069574,1982,0.0391506172839506,tinggi
tinggi_clahe_17_orig_r270.png,tinggi,233.0910317460317,0.9628063728179124,0.7818952348098687,0.8335574765069574,1987,0.0392493827160493,tinggi
tinggi_clahe_17_orig_r90.png,tinggi,233.0910317460317,0.9628063728179124,0.7818952348098687,0.8335574765069574,1985,0.0392098765432098,tinggi
tinggi_clahe_18_flipH_r0.png,tinggi,156.85242063492063,0.9716765420122928,0.7933701248509323,0.8559271509020355,1809,0.0357333333333333,tinggi
tinggi_clahe_18_flipH_r270.png,tinggi,200.0456746031746,0.963877108081966,0.789713268375969,0.8476075021649111,1808,0.0357135802469135,tinggi
tinggi_clahe_18_flipH_r90.png,tinggi,200.0456746031746,0.963877108081966,0.789713268375969,0.8476075021649111,1812,0.0357925925925925,tinggi
tinggi_clahe_18_flipV_r0.png,tinggi,156.85242063492063,0.9716765420122928,0.7933701248509323,0.8559271509020355,1811,0.0357728395061728,tinggi
tinggi_clahe_18_flipV_r270.png,tinggi,200.0456746031746,0.963877108081966,0.789713268375969,0.8476075021649111,1812,0.0357925925925925,tinggi
tinggi_clahe_18_flipV_r90.png,tinggi,200.0456746031746,0.963877108081966,0.789713268375969,0.8476075021649111,1808,0.0357135802469135,tinggi
tinggi_clahe_18_orig_r0.png,tinggi,156.85242063492063,0.9716765420122928,0.7933701248509323,0.8559271509020355,1808,0.0357135802469135,tinggi
tinggi_clahe_18_orig_r270.png,tinggi,200.0456746031746,0.963877108081966,0.789713268375969,0.8476075021649111,1809,0.0357333333333333,tinggi
tinggi_clahe_19_flipH_r0.png,tinggi,127.01301587301587,0.9766146160893164,0.7978582752475233,0.8653290658541584,1665,0.0328888888888888,tinggi
tinggi_clahe_19_flipH_r270.png,tinggi,199.7678571428572,0.9632192814620388,0.7945025020708245,0.8546965478981371,1672,0.0330271604938271,tinggi
tinggi_clahe_19_flipH_r90.png,tinggi,199.7678571428572,0.9632192814620388,0.7945025020708245,0.8546965478981371,1663,0.0328493827160493,tinggi
tinggi_clahe_19_flipV_r0.png,tinggi,127.01301587301587,0.9766146160893164,0.7978582752475233,0.8653290658541584,1670,0.0329876543209876,tinggi
tinggi_clahe_19_flipV_r90.png,tinggi,199.7678571428572,0.9632192814620388,0.7945025020708245,0.8546965478981371,1672,0.0330271604938271,tinggi
tinggi_clahe_19_orig_r0.png,tinggi,127.01301587301587,0.9766146160893164,0.7978582752475233,0.8653290658541584,1672,0.0330271604938271,tinggi
tinggi_clahe_19_orig_r270.png,tinggi,199.7678571428572,0.9632192814620388,0.7945025020708245,0.8546965478981371,1665,0.0328888888888888,tinggi
tinggi_clahe_19_orig_r90.png,tinggi,199.7678571428572,0.9632192814620388,0.7945025020708245,0.8546965478981371,1670,0.0329876543209876,tinggi
tinggi_clahe_20_flipH_r0.png,tinggi,112.35936507936508,0.9777821424828316,0.7878501919111874,0.8654995751254352,1643,0.0324543209876543,tinggi
tinggi_clahe_20_flipH_r90.png,tinggi,219.1415476190476,0.956667226661572,0.783845090779102,0.8547497641451339,1651,0.0326123456790123,tinggi
tinggi_clahe_20_flipV_r270.png,tinggi,219.1415476190476,0.956667226661572,0.783845090779102,0.8547497641451339,1651,0.0326123456790123,tinggi
tinggi_clahe_20_orig_r0.png,tinggi,112.35936507936508,0.9777821424828316,0.7878501919111874,0.8654995751254352,1642,0.0324345679012345,tinggi
tinggi_clahe_20_orig_r270.png,tinggi,219.1415476190476,0.956667226661572,0.783845090779102,0.8547497641451339,1643,0.0324543209876543,tinggi
tinggi_clahe_20_orig_r90.png,tinggi,219.1415476190476,0.956667226661572,0.783845090779102,0.8547497641451339,1650,0.0325925925925925,tinggi
tinggi_clahe_21_flipH_r0.png,tinggi,130.863373015873,0.9771862610791912,0.8156438606929758,0.8611287857980099,1719,0.0339555555555555,tinggi
tinggi_clahe_21_flipH_r90.png,tinggi,254.70246031746024,0.9555972544246256,0.8118320861222295,0.8497476115070038,1715,0.0338765432098765,tinggi
tinggi_clahe_21_flipV_r270.png,tinggi,254.70246031746024,0.9555972544246256,0.8118320861222295,0.8497476115070038,1715,0.0338765432098765,tinggi
tinggi_clahe_21_orig_r270.png,tinggi,254.70246031746024,0.9555972544246256,0.8118320861222295,0.8497476115070038,1719,0.0339555555555555,tinggi
tinggi_clahe_21_orig_r90.png,tinggi,254.70246031746024,0.9555972544246256,0.8118320861222295,0.8497476115070038,1718,0.0339358024691358,tinggi
tinggi_clahe_22_flipH_r270.png,tinggi,164.73503968253965,0.9690569822937828,0.8179180468377669,0.8643075629883477,1407,0.0277925925925925,tinggi
tinggi_clahe_22_flipH_r90.png,tinggi,164.73503968253965,0.9690569822937828,0.8179180468377669,0.8643075629883477,1401,0.027674074074074,tinggi
tinggi_clahe_22_flipV_r0.png,tinggi,101.02468253968252,0.9810239508639632,0.8214406046632226,0.8752423034296393,1396,0.0275753086419753,tinggi
tinggi_clahe_22_orig_r0.png,tinggi,101.02468253968252,0.9810239508639632,0.8214406046632226,0.8752423034296393,1407,0.0277925925925925,tinggi
tinggi_clahe_22_orig_r270.png,tinggi,164.73503968253965,0.9690569822937828,0.8179180468377669,0.8643075629883477,1412,0.0278913580246913,tinggi
tinggi_clahe_22_orig_r90.png,tinggi,164.73503968253965,0.9690569822937828,0.8179180468377669,0.8643075629883477,1396,0.0275753086419753,tinggi
tinggi_clahe_23_flipH_r0.png,tinggi,114.3876984126984,0.9802508489787852,0.8017990909510543,0.8604707709613646,1682,0.0332246913580246,tinggi
tinggi_clahe_23_flipH_r270.png,tinggi,189.245753968254,0.9673267781105732,0.7973684078186356,0.8492389626163859,1681,0.0332049382716049,tinggi
tinggi_clahe_23_flipH_r90.png,tinggi,189.245753968254,0.9673267781105732,0.7973684078186356,0.8492389626163859,1685,0.0332839506172839,tinggi
tinggi_clahe_23_flipV_r0.png,tinggi,114.3876984126984,0.9802508489787852,0.8017990909510543,0.8604707709613646,1684,0.0332641975308641,tinggi
tinggi_clahe_23_flipV_r90.png,tinggi,189.245753968254,0.9673267781105732,0.7973684078186356,0.8492389626163859,1681,0.0332049382716049,tinggi
tinggi_clahe_23_orig_r90.png,tinggi,189.245753968254,0.9673267781105732,0.7973684078186356,0.8492389626163859,1684,0.0332641975308641,tinggi
tinggi_clahe_24_flipH_r0.png,tinggi,80.49511904761904,0.9816085930152232,0.8487745688527097,0.8885226153532019,1326,0.0261925925925925,tinggi
tinggi_clahe_24_flipH_r270.png,tinggi,179.6954365079365,0.9589434496746378,0.8464699311636148,0.8803358192358062,1321,0.0260938271604938,tinggi
tinggi_clahe_24_flipH_r90.png,tinggi,179.6954365079365,0.9589434496746378,0.8464699311636148,0.8803358192358062,1326,0.0261925925925925,tinggi
tinggi_clahe_24_flipV_r0.png,tinggi,80.49511904761904,0.9816085930152232,0.8487745688527097,0.8885226153532019,1321,0.0260938271604938,tinggi
tinggi_clahe_24_flipV_r270.png,tinggi,179.6954365079365,0.9589434496746378,0.8464699311636148,0.8803358192358062,1326,0.0261925925925925,tinggi
tinggi_clahe_24_flipV_r90.png,tinggi,179.6954365079365,0.9589434496746378,0.8464699311636148,0.8803358192358062,1321,0.0260938271604938,tinggi
tinggi_clahe_24_orig_r0.png,tinggi,80.49511904761904,0.9816085930152232,0.8487745688527097,0.8885226153532019,1321,0.0260938271604938,tinggi
tinggi_clahe_24_orig_r90.png,tinggi,179.6954365079365,0.9589434496746378,0.8464699311636148,0.8803358192358062,1321,0.0260938271604938,tinggi
tinggi_clahe_25_flipH_r270.png,tinggi,181.50757936507927,0.964157398639817,0.8336560382349927,0.8750043025500613,1515,0.0299259259259259,tinggi
tinggi_clahe_25_flipH_r90.png,tinggi,181.50757936507927,0.964157398639817,0.8336560382349927,0.8750043025500613,1509,0.0298074074074074,tinggi
tinggi_clahe_25_flipV_r270.png,tinggi,181.50757936507927,0.964157398639817,0.8336560382349927,0.8750043025500613,1509,0.0298074074074074,tinggi
tinggi_clahe_25_flipV_r90.png,tinggi,181.50757936507927,0.964157398639817,0.8336560382349927,0.8750043025500613,1515,0.0299259259259259,tinggi
tinggi_clahe_25_orig_r0.png,tinggi,121.7629365079365,0.97595527190123,0.836348309532931,0.882654157782535,1515,0.0299259259259259,tinggi
tinggi_clahe_25_orig_r270.png,tinggi,181.50757936507927,0.964157398639817,0.8336560382349927,0.8750043025500613,1513,0.0298864197530864,tinggi
tinggi_clahe_25_orig_r90.png,tinggi,181.50757936507927,0.964157398639817,0.8336560382349927,0.8750043025500613,1511,0.0298469135802469,tinggi
tinggi_clahe_26_flipH_r0.png,tinggi,103.02718253968254,0.9795268314785212,0.8283037840568627,0.8804609955917342,1468,0.0289975308641975,tinggi
tinggi_clahe_26_flipH_r270.png,tinggi,179.24694444444447,0.9643808656501076,0.8246878718514271,0.8697473489212082,1464,0.0289185185185185,tinggi
tinggi_clahe_26_flipH_r90.png,tinggi,179.24694444444447,0.9643808656501076,0.8246878718514271,0.8697473489212082,1463,0.0288987654320987,tinggi
tinggi_clahe_26_flipV_r0.png,tinggi,103.02718253968254,0.9795268314785212,0.8283037840568627,0.8804609955917342,1459,0.0288197530864197,tinggi
tinggi_clahe_26_flipV_r90.png,tinggi,179.24694444444447,0.9643808656501076,0.8246878718514271,0.8697473489212082,1464,0.0289185185185185,tinggi
tinggi_clahe_26_orig_r0.png,tinggi,103.02718253968254,0.9795268314785212,0.8283037840568627,0.8804609955917342,1464,0.0289185185185185,tinggi
tinggi_clahe_26_orig_r90.png,tinggi,179.24694444444447,0.9643808656501076,0.8246878718514271,0.8697473489212082,1459,0.0288197530864197,tinggi
tinggi_clahe_27_flipV_r0.png,tinggi,111.89769841269845,0.9790079636210008,0.8101308877847891,0.8671155548099387,1548,0.0305777777777777,sedang
tinggi_clahe_27_flipV_r270.png,tinggi,202.16801587301583,0.96207337540116,0.8064904104645025,0.8578638517639753,1549,0.0305975308641975,sedang
tinggi_clahe_27_flipV_r90.png,tinggi,202.16801587301583,0.96207337540116,0.8064904104645025,0.8578638517639753,1549,0.0305975308641975,sedang
tinggi_clahe_27_orig_r0.png,tinggi,111.89769841269845,0.9790079636210008,0.8101308877847891,0.8671155548099387,1549,0.0305975308641975,sedang
tinggi_clahe_27_orig_r270.png,tinggi,202.16801587301583,0.96207337540116,0.8064904104645025,0.8578638517639753,1550,0.0306172839506172,sedang
tinggi_clahe_27_orig_r90.png,tinggi,202.16801587301583,0.96207337540116,0.8064904104645025,0.8578638517639753,1548,0.0305777777777777,sedang
tinggi_clahe_28_flipH_r0.png,tinggi,130.71789682539685,0.9754827824493184,0.7931356058518414,0.8613021276662558,1692,0.0334222222222222,tinggi
tinggi_clahe_28_flipH_r270.png,tinggi,223.48805555555555,0.9580829755442504,0.7897444820216606,0.851517378871757,1691,0.0334024691358024,tinggi
tinggi_clahe_28_flipH_r90.png,tinggi,223.48805555555555,0.9580829755442504,0.7897444820216606,0.851517378871757,1683,0.0332444444444444,tinggi
tinggi_clahe_28_flipV_r0.png,tinggi,130.71789682539685,0.9754827824493184,0.7931356058518414,0.8613021276662558,1682,0.0332246913580246,tinggi
tinggi_clahe_28_flipV_r270.png,tinggi,223.48805555555555,0.9580829755442504,0.7897444820216606,0.851517378871757,1683,0.0332444444444444,tinggi
tinggi_clahe_28_flipV_r90.png,tinggi,223.48805555555555,0.9580829755442504,0.7897444820216606,0.851517378871757,1691,0.0334024691358024,tinggi
tinggi_clahe_28_orig_r0.png,tinggi,130.71789682539685,0.9754827824493184,0.7931356058518414,0.8613021276662558,1691,0.0334024691358024,tinggi
tinggi_clahe_28_orig_r270.png,tinggi,223.48805555555555,0.9580829755442504,0.7897444820216606,0.851517378871757,1692,0.0334222222222222,tinggi
tinggi_clahe_28_orig_r90.png,tinggi,223.48805555555555,0.9580829755442504,0.7897444820216606,0.851517378871757,1682,0.0332246913580246,tinggi
tinggi_clahe_29_flipH_r0.png,tinggi,125.34123015873016,0.971487657521908,0.8257854408434556,0.88270163793282,1463,0.0288987654320987,sedang
tinggi_clahe_29_flipH_r270.png,tinggi,216.32369047619048,0.9507913621207082,0.8227703025784224,0.8742882499212561,1459,0.0288197530864197,sedang
